val_loss,created_at,train_loss,avg_val_loss,avg_val_metric,epoch,avg_train_loss
0.039480965584516525,2025-11-21 13:25:08.038430,,,,,
0.04680511727929115,2025-11-21 13:25:08.039606,,,,,
0.037666596472263336,2025-11-21 13:25:08.040644,,,,,
0.04977639764547348,2025-11-21 13:25:08.041651,,,,,
0.041738592088222504,2025-11-21 13:25:08.042640,,,,,
,2025-11-21 13:25:08.046458,0.05108311399817467,,,,
,2025-11-21 13:25:08.049554,0.07062451541423798,,,,
,2025-11-21 13:25:08.051988,0.0237603597342968,,,,
,2025-11-21 13:25:08.054265,0.013134611770510674,,,,
,2025-11-21 13:25:08.056511,0.0087480703368783,,,,
,2025-11-21 13:25:08.058761,0.012476958334445953,,,,
,2025-11-21 13:25:08.061458,0.009215593338012695,,,,
,2025-11-21 13:25:08.063644,0.007863093167543411,,,,
,2025-11-21 13:25:08.066110,0.01000513881444931,,,,
,2025-11-21 13:25:08.068315,0.008251325227320194,,,,
,2025-11-21 13:25:08.070542,0.009546579793095589,,,,
,2025-11-21 13:25:08.072745,0.0076612005941569805,,,,
,2025-11-21 13:25:08.074895,0.008129416964948177,,,,
,2025-11-21 13:25:08.077120,0.008085549809038639,,,,
,2025-11-21 13:25:08.079347,0.007392501924186945,,,,
,2025-11-21 13:25:08.081708,0.008191749453544617,,,,
,2025-11-21 13:25:08.083932,0.006090572103857994,,,,
,2025-11-21 13:25:08.086329,0.007955597713589668,,,,
,2025-11-21 13:25:08.088457,0.008518751710653305,,,,
,2025-11-21 13:25:08.090751,0.006519913207739592,,,,
,2025-11-21 13:25:08.094543,0.008814654313027859,,,,
,2025-11-21 13:25:08.096763,0.008402127772569656,,,,
,2025-11-21 13:25:08.098884,0.008283350616693497,,,,
,2025-11-21 13:25:08.100848,0.0066724419593811035,,,,
,2025-11-21 13:25:08.102936,0.006050598341971636,,,,
,2025-11-21 13:25:08.104993,0.007731161080300808,,,,
,2025-11-21 13:25:08.107009,0.007200277876108885,,,,
,2025-11-21 13:25:08.109013,0.006914556957781315,,,,
,2025-11-21 13:25:08.111440,0.007490250281989574,,,,
,2025-11-21 13:25:08.113337,0.006444296799600124,,,,
,2025-11-21 13:25:08.115973,0.0065849581733345985,,,,
,2025-11-21 13:25:08.117850,0.006920244079083204,,,,
,2025-11-21 13:25:08.119935,0.007177696563303471,,,,
,2025-11-21 13:25:08.121795,0.0069703650660812855,,,,
,2025-11-21 13:25:08.123695,0.009995782747864723,,,,
,2025-11-21 13:25:08.125556,0.006110914051532745,,,,
,2025-11-21 13:25:08.127978,0.007034261245280504,,,,
,2025-11-21 13:25:08.129844,0.0075456746853888035,,,,
,2025-11-21 13:25:08.132213,0.007071395870298147,,,,
,2025-11-21 13:25:08.134337,0.006301910616457462,,,,
,2025-11-21 13:25:08.136529,0.006673418916761875,,,,
,2025-11-21 13:25:08.138547,0.005083971191197634,,,,
,2025-11-21 13:25:08.140541,0.006512321997433901,,,,
,2025-11-21 13:25:08.142489,0.006712428294122219,,,,
,2025-11-21 13:25:08.144752,0.005284309387207031,,,,
,2025-11-21 13:25:08.146706,0.005997351836413145,,,,
,2025-11-21 13:25:08.148712,0.006991485133767128,,,,
,2025-11-21 13:25:08.150619,0.005405263043940067,,,,
,2025-11-21 13:25:08.152535,0.004862822126597166,,,,
,2025-11-21 13:25:08.154544,0.0064918966963887215,,,,
,2025-11-21 13:25:08.156494,0.006148257292807102,,,,
,2025-11-21 13:25:08.158386,0.0054258122108876705,,,,
,2025-11-21 13:25:08.160552,0.005837713368237019,,,,
,2025-11-21 13:25:08.162489,0.0053695198148489,,,,
,2025-11-21 13:25:08.164758,0.005549988243728876,,,,
,2025-11-21 13:25:08.166733,0.004361068829894066,,,,
,2025-11-21 13:25:08.168647,0.003363701980561018,,,,
,2025-11-21 13:25:08.170636,0.0062783583998680115,,,,
,2025-11-21 13:25:08.172625,0.004190629813820124,,,,
,2025-11-21 13:25:08.174575,0.004159447271376848,,,,
,2025-11-21 13:25:08.176499,0.005473380442708731,,,,
,2025-11-21 13:25:08.178498,0.005070107989013195,,,,
,2025-11-21 13:25:08.180410,0.00517512671649456,,,,
,2025-11-21 13:25:08.182653,0.006704887840896845,,,,
,2025-11-21 13:25:08.184593,0.004129929468035698,,,,
,2025-11-21 13:25:08.186694,0.004805944859981537,,,,
,2025-11-21 13:25:08.188480,0.00397949293255806,,,,
0.011154381558299065,2025-11-21 13:25:08.190921,,,,,
0.008067763410508633,2025-11-21 13:25:08.191876,,,,,
0.0077735623344779015,2025-11-21 13:25:08.192798,,,,,
0.011885480023920536,2025-11-21 13:25:08.194011,,,,,
0.00468993978574872,2025-11-21 13:25:08.195001,,,,,
0.00534769706428051,2025-11-21 13:25:08.195902,,,,,
0.007357472088187933,2025-11-21 13:25:08.196810,,,,,
0.0059942700900137424,2025-11-21 13:25:08.198108,,,,,
,2025-11-21 13:25:08.199380,,0.007783821318298578,0.18038998544216156,0.0,
,2025-11-21 13:25:08.206700,,,,0.0,0.00397949293255806
,2025-11-21 13:25:08.211218,0.004344200249761343,,,,
,2025-11-21 13:25:08.213543,0.004217385780066252,,,,
,2025-11-21 13:25:08.215993,0.005048146937042475,,,,
,2025-11-21 13:25:08.217966,0.004871162120252848,,,,
,2025-11-21 13:25:08.220013,0.004748094826936722,,,,
,2025-11-21 13:25:08.221975,0.004232452251017094,,,,
,2025-11-21 13:25:08.223909,0.003722833003848791,,,,
,2025-11-21 13:25:08.225912,0.004109745379537344,,,,
,2025-11-21 13:25:08.228087,0.004900316707789898,,,,
,2025-11-21 13:25:08.230045,0.005146279465407133,,,,
,2025-11-21 13:25:08.232113,0.0040457588620483875,,,,
,2025-11-21 13:25:08.234021,0.004131997935473919,,,,
,2025-11-21 13:25:08.236042,0.0050521353259682655,,,,
,2025-11-21 13:25:08.237963,0.00472888583317399,,,,
,2025-11-21 13:25:08.239852,0.003975875210016966,,,,
,2025-11-21 13:25:08.241740,0.004664635751396418,,,,
,2025-11-21 13:25:08.244002,0.0037429900839924812,,,,
,2025-11-21 13:25:08.245879,0.0033544970210641623,,,,
,2025-11-21 13:25:08.247917,0.003825150430202484,,,,
,2025-11-21 13:25:08.249882,0.005429612006992102,,,,
,2025-11-21 13:25:08.251750,0.005350776016712189,,,,
,2025-11-21 13:25:08.253694,0.0043580071069300175,,,,
,2025-11-21 13:25:08.255654,0.00468230526894331,,,,
,2025-11-21 13:25:08.257659,0.005396896507591009,,,,
,2025-11-21 13:25:08.259636,0.00418749637901783,,,,
,2025-11-21 13:25:08.261776,0.0047845072112977505,,,,
,2025-11-21 13:25:08.263735,0.00385720981284976,,,,
,2025-11-21 13:25:08.265718,0.004820369649678469,,,,
,2025-11-21 13:25:08.267671,0.005854030605405569,,,,
,2025-11-21 13:25:08.269863,0.0064966510981321335,,,,
,2025-11-21 13:25:08.271799,0.0040967268869280815,,,,
,2025-11-21 13:25:08.273738,0.004698367323726416,,,,
,2025-11-21 13:25:08.275703,0.004192668478935957,,,,
,2025-11-21 13:25:08.279163,0.005433220881968737,,,,
,2025-11-21 13:25:08.281169,0.004798089154064655,,,,
,2025-11-21 13:25:08.283293,0.005877974443137646,,,,
,2025-11-21 13:25:08.285223,0.003565077902749181,,,,
,2025-11-21 13:25:08.287163,0.004811638966202736,,,,
,2025-11-21 13:25:08.289122,0.0034739780239760876,,,,
,2025-11-21 13:25:08.291053,0.003914953209459782,,,,
,2025-11-21 13:25:08.292985,0.004082829691469669,,,,
,2025-11-21 13:25:08.295075,0.005038673058152199,,,,
,2025-11-21 13:25:08.297043,0.003943420946598053,,,,
,2025-11-21 13:25:08.298990,0.004051319323480129,,,,
,2025-11-21 13:25:08.300957,0.0035997324157506227,,,,
,2025-11-21 13:25:08.303183,0.004273449070751667,,,,
,2025-11-21 13:25:08.305104,0.00404824735596776,,,,
,2025-11-21 13:25:08.307046,0.004256987012922764,,,,
,2025-11-21 13:25:08.308976,0.004769259598106146,,,,
,2025-11-21 13:25:08.311288,0.004280467517673969,,,,
,2025-11-21 13:25:08.313203,0.003973757848143578,,,,
,2025-11-21 13:25:08.315247,0.003875789698213339,,,,
,2025-11-21 13:25:08.317165,0.003221573308110237,,,,
,2025-11-21 13:25:08.319245,0.0032621112186461687,,,,
,2025-11-21 13:25:08.321171,0.006043035537004471,,,,
,2025-11-21 13:25:08.323102,0.0032801919151097536,,,,
,2025-11-21 13:25:08.325047,0.00289389630779624,,,,
,2025-11-21 13:25:08.327077,0.003987663891166449,,,,
,2025-11-21 13:25:08.329055,0.00448036752641201,,,,
,2025-11-21 13:25:08.331215,0.003985236398875713,,,,
,2025-11-21 13:25:08.333188,0.003982552792876959,,,,
,2025-11-21 13:25:08.335093,0.003984928596764803,,,,
,2025-11-21 13:25:08.337240,0.0037726073060184717,,,,
,2025-11-21 13:25:08.339188,0.0038018198683857918,,,,
,2025-11-21 13:25:08.341121,0.003274552058428526,,,,
,2025-11-21 13:25:08.343280,0.0026846155524253845,,,,
,2025-11-21 13:25:08.345563,0.003016693750396371,,,,
0.007131040096282959,2025-11-21 13:25:08.348223,,,,,
0.005567389074712992,2025-11-21 13:25:08.349395,,,,,
0.006409200839698315,2025-11-21 13:25:08.350437,,,,,
0.010589617304503918,2025-11-21 13:25:08.351469,,,,,
0.0034464343916624784,2025-11-21 13:25:08.352599,,,,,
0.003793906420469284,2025-11-21 13:25:08.353631,,,,,
0.00597731675952673,2025-11-21 13:25:08.354657,,,,,
0.003988069947808981,2025-11-21 13:25:08.355649,,,,,
,2025-11-21 13:25:08.539747,,0.005862871650606394,0.14496752619743347,1.0,
,2025-11-21 13:25:08.547523,,,,1.0,0.0030166939832270145
